handle,sku,titulo,cat,price,cost_net,fuente,gross_pct,net_pct,net_eur,carrier,fee,esc,alerta,notas,compare_ok
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-TORTOLA-PRADO,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-GRIS,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-BLANCO,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-MOONWALK,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-SKYLINE,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-70X70-ALUMINIO-PRADO,Mesa exterior aluminio · HPL · Capri,m,378.95,273.25,excel_handle_est,12.8,19.7,61.63,0.0,8.26,cliente_paga,AVISO,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-GRIS,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-BLANCO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-MOONWALK,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-SKYLINE,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-BLANCO-PRADO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-GRIS,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-BLANCO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-MOONWALK,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-SKYLINE,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-TORTOLA-PRADO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-GRIS,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-BLANCO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-MOONWALK,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-SKYLINE,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-exterior-aluminio-7070-cm-724b0db0,SV-CAPRI-80X80-ALUMINIO-PRADO,Mesa exterior aluminio · HPL · Capri,m,399.9,273.25,excel_handle_est,17.3,23.8,78.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-mesa-alta-exterior-hpl-94512eab,SV-MESAALTA-60-HPL,Mesa alta exterior · aluminio HPL 110 cm,l,449.9,283.88,excel_handle_est,23.7,36.6,136.14,0.0,9.75,cliente_paga,OK,,OK
balliu-mesa-alta-exterior-hpl-94512eab,SV-MESAALTA-70-HPL,Mesa alta exterior · aluminio HPL 110 cm,l,529.0,283.88,excel_handle_est,35.1,32.5,141.9,0.0,11.41,envio_gratis,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-GRIS,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-BLANCO,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-MOONWALK,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-SKYLINE,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-BLANCO-PRADO,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-GRIS,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-BLANCO,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-MOONWALK,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-SKYLINE,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-70X70-TORTOLA-PRADO,Mesa exterior aluminio · HPL · Altea,m,421.95,258.36,excel_handle_est,25.9,31.9,111.15,0.0,9.16,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-BLANCO-GRIS,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-BLANCO-BLANCO,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-BLANCO-MOONWALK,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-BLANCO-SKYLINE,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-BLANCO-PRADO,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-TORTOLA-GRIS,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-TORTOLA-BLANCO,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-TORTOLA-MOONWALK,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-TORTOLA-SKYLINE,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-7070-cm-1b61e6b6,SV-ALTEA-80X80-TORTOLA-PRADO,Mesa exterior aluminio · HPL · Altea,m,422.95,258.36,excel_handle_est,26.1,32.0,111.95,0.0,9.18,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-75-cm-dd745448,SV-AGATA-BLANCO,Mesa exterior aluminio · 75×75 cm · Ágata,m,347.95,186.62,excel_handle_est,35.1,42.9,123.29,0.0,7.61,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-75-cm-dd745448,SV-AGATA-ALUMINIO,Mesa exterior aluminio · 75×75 cm · Ágata,m,347.95,186.62,excel_handle_est,35.1,42.9,123.29,0.0,7.61,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-72-cm-72514f40,SV-NORA-BLANCO,Mesa exterior aluminio · 72×72 cm · Nora,m,224.95,120.39,excel_handle_est,35.2,48.7,90.45,0.0,5.02,cliente_paga,OK,,OK
balliu-mesa-exterior-aluminio-72-cm-72514f40,SV-NORA-ALUMINIO,Mesa exterior aluminio · 72×72 cm · Nora,m,224.95,120.39,excel_handle_est,35.2,48.7,90.45,0.0,5.02,cliente_paga,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-5e2ef268,BALLIU_OLIMPIA_SOFA_INDIVIDUAL_TELA__5E2EF268,Sofá exterior aluminio · estilo elegante | 62 cm,l,525.0,279.44,shopify,35.6,33.0,143.12,0.0,11.33,envio_gratis,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-5e2ef268,BALLIU_OLIMPIA_SOFA_DOBLE_TELA_BALLI_4C82D31E,Sofá exterior aluminio · estilo elegante | 62 cm,l,665.0,356.97,shopify,35.0,32.5,178.35,0.0,14.27,envio_gratis,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-elegante-62-cm-5e2ef268,BALLIU_OLIMPIA_SOFA_TRIPLE_TELA_BALL_CACE2317,Sofá exterior aluminio · estilo elegante | 62 cm,l,995.0,534.41,shopify,35.0,32.4,266.71,0.0,21.2,envio_gratis,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-BLANCO-GRIS,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-BLANCO-BLANCO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-BLANCO-MOONWALK,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-BLANCO-SKYLINE,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-BLANCO-PRADO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-TORTOLA-GRIS,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-TORTOLA-BLANCO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-TORTOLA-MOONWALK,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-TORTOLA-SKYLINE,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-TORTOLA-PRADO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-ALUMINIO-GRIS,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-ALUMINIO-BLANCO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-ALUMINIO-MOONWALK,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-ALUMINIO-SKYLINE,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-19d3d0ee,SV-OLIMPIACENTRAL-ALUMINIO-PRADO,Mesa de centro exterior · aluminio HPL 74×54 cm · Olimp,m,227.95,122.04,excel_handle_est,35.2,48.4,91.21,0.0,5.09,cliente_paga,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-674ab9a1,BALLIU_ETNA_SOFA_INDIVIDUAL_ACRIL_674AB9A1,Sofá exterior aluminio · estilo contemporáneo | 77 cm,l,685.0,367.06,shopify,35.2,32.6,184.37,0.0,14.69,envio_gratis,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-674ab9a1,BALLIU_ETNA_SOFA_DOBLE_ACRILICO_AED77E2A,Sofá exterior aluminio · estilo contemporáneo | 77 cm,l,1139.0,611.77,shopify,35.0,32.4,305.33,0.0,24.22,envio_gratis,OK,,OK
balliu-sofa-exterior-3-plazas-aluminio-estilo-contemporaneo-77-cm-674ab9a1,BALLIU_ETNA_SOFA_TRIPLE_ACRILICO_E58D825A,Sofá exterior aluminio · estilo contemporáneo | 77 cm,l,1560.0,837.52,shopify,35.0,32.5,418.68,0.0,33.06,envio_gratis,OK,,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-BLANCO-GRIS,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-BLANCO-BLANCO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-BLANCO-MOONWALK,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-BLANCO-SKYLINE,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-BLANCO-PRADO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-TORTOLA-GRIS,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-TORTOLA-BLANCO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-TORTOLA-MOONWALK,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-TORTOLA-SKYLINE,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-TORTOLA-PRADO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-ALUMINIO-GRIS,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-ALUMINIO-BLANCO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-ALUMINIO-MOONWALK,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-ALUMINIO-SKYLINE,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-mesa-de-centro-exterior-aluminio-60-cm-510b363e,SV-MESACENTRO-ALUMINIO-PRADO,Mesa de centro exterior · aluminio HPL 110×60 cm,m,349.9,210.68,excel_handle_est,27.1,34.9,100.8,0.0,7.65,cliente_paga,OK,coste_estimado,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ANTRACITA-CON-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ANTRACITA-CON-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ANTRACITA-PLA-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ANTRACITA-PLA-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ARENA-CON-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ARENA-CON-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ARENA-PLA-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-ARENA-PLA-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-AZUL-CON-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-AZUL-CON-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-AZUL-PLA-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-AZUL-PLA-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-BLANCO-CON-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-BLANCO-CON-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-BLANCO-PLA-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-BLANCO-PLA-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-CRUDO-CON-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-CRUDO-CON-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-CRUDO-PLA-F,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
balliu-parasol-para-terraza-acrilico-236bd5f0,SV-PAMELA-ACR-CRUDO-PLA-NF,Parasol exterior acrílico · Ø200 cm · Pamela acrílico,l,399.9,,SIN_COSTE,,,,,,,SIN_COSTE,sin coste en ninguna fuente,OK
